Generate Data for pNet
[2016-11-30 21:20:47,817][INFO] loading WIDER
[2016-11-30 21:20:48,380][INFO] total images, train: 12797, val: 3196
[2016-11-30 21:20:53,884][INFO] writes 70601 positives, 64586 negatives, 74812 part
[2016-11-30 21:20:54,110][INFO] writes 73525 positives, 68224 negatives, 78250 part
[2016-11-30 21:20:54,326][INFO] writes 77879 positives, 71168 negatives, 80952 part
[2016-11-30 21:20:54,585][INFO] writes 80381 positives, 74238 negatives, 85380 part
[2016-11-30 21:20:54,807][INFO] writes 83889 positives, 76750 negatives, 89360 part
[2016-11-30 21:20:55,027][INFO] writes 87835 positives, 79944 negatives, 92220 part
[2016-11-30 21:20:55,283][INFO] writes 90758 positives, 82561 negatives, 96680 part
[2016-11-30 21:20:55,506][INFO] writes 93875 positives, 86272 negatives, 99852 part
[2016-11-30 21:20:55,748][INFO] writes 96925 positives, 89745 negatives, 103329 part
[2016-11-30 21:20:56,027][INFO] writes 100732 positives, 92288 negatives, 106979 part
[2016-11-30 21:20:56,290][INFO] writes 103455 positives, 96464 negatives, 110080 part
[2016-11-30 21:20:56,525][INFO] writes 106610 positives, 99609 negatives, 113780 part
[2016-11-30 21:20:56,751][INFO] writes 109649 positives, 103270 negatives, 117080 part
[2016-11-30 21:20:56,991][INFO] writes 112581 positives, 107468 negatives, 119950 part
[2016-11-30 21:20:57,256][INFO] writes 116400 positives, 110949 negatives, 122650 part
[2016-11-30 21:20:57,426][INFO] writes 119317 positives, 113332 negatives, 127350 part
[2016-11-30 21:20:57,692][INFO] writes 122395 positives, 117342 negatives, 130262 part
[2016-11-30 21:20:57,864][INFO] writes 125946 positives, 119808 negatives, 134245 part
[2016-11-30 21:20:58,127][INFO] writes 129347 positives, 122752 negatives, 137900 part
[2016-11-30 21:20:58,394][INFO] writes 132826 positives, 125568 negatives, 141605 part
[2016-11-30 21:20:58,668][INFO] writes 135805 positives, 129664 negatives, 144530 part
[2016-11-30 21:20:58,929][INFO] writes 139483 positives, 132608 negatives, 147908 part
[2016-11-30 21:20:59,204][INFO] writes 142899 positives, 134912 negatives, 152188 part
[2016-11-30 21:20:59,370][INFO] writes 148656 positives, 137041 negatives, 154302 part
[2016-11-30 21:20:59,579][INFO] writes 150899 positives, 138769 negatives, 160331 part
[2016-11-30 21:20:59,827][INFO] writes 153983 positives, 142396 negatives, 163620 part
[2016-11-30 21:21:00,038][INFO] writes 157451 positives, 145557 negatives, 166991 part
[2016-11-30 21:21:00,344][INFO] writes 161339 positives, 148736 negatives, 169924 part
[2016-11-30 21:21:00,584][INFO] writes 166599 positives, 150467 negatives, 172933 part
[2016-11-30 21:21:00,819][INFO] writes 168461 positives, 153088 negatives, 178450 part
[2016-11-30 21:21:01,082][INFO] writes 172211 positives, 155228 negatives, 182560 part
[2016-11-30 21:21:01,275][INFO] writes 175579 positives, 158470 negatives, 185950 part
[2016-11-30 21:21:01,492][INFO] writes 178725 positives, 162048 negatives, 189226 part
[2016-11-30 21:21:01,774][INFO] writes 181862 positives, 165701 negatives, 192436 part
[2016-11-30 21:21:01,969][INFO] writes 185044 positives, 169085 negatives, 195870 part
[2016-11-30 21:21:02,202][INFO] writes 187947 positives, 173117 negatives, 198935 part
[2016-11-30 21:21:02,482][INFO] writes 190694 positives, 177686 negatives, 201619 part
[2016-11-30 21:21:02,699][INFO] writes 193562 positives, 181651 negatives, 204786 part
[2016-11-30 21:21:03,002][INFO] writes 197422 positives, 184987 negatives, 207590 part
[2016-11-30 21:21:03,195][INFO] writes 199401 positives, 189568 negatives, 211030 part
[2016-11-30 21:21:03,457][INFO] writes 201729 positives, 194544 negatives, 213726 part
[2016-11-30 21:21:03,725][INFO] writes 204161 positives, 199458 negatives, 216380 part
[2016-11-30 21:21:03,997][INFO] writes 205881 positives, 206204 negatives, 217914 part
[2016-11-30 21:21:04,239][INFO] writes 207713 positives, 212096 negatives, 220190 part
[2016-11-30 21:21:04,480][INFO] writes 209459 positives, 218150 negatives, 222390 part
[2016-11-30 21:21:04,787][INFO] writes 210847 positives, 225212 negatives, 223940 part
[2016-11-30 21:21:05,044][INFO] writes 211957 positives, 232742 negatives, 225300 part
[2016-11-30 21:21:05,293][INFO] writes 213592 positives, 239177 negatives, 227230 part
[2016-11-30 21:21:05,579][INFO] writes 214855 positives, 246414 negatives, 228730 part
[2016-11-30 21:21:05,822][INFO] writes 216667 positives, 252544 negatives, 230788 part
[2016-11-30 21:21:06,075][INFO] writes 217875 positives, 259860 negatives, 232264 part
[2016-11-30 21:21:06,327][INFO] writes 219530 positives, 266419 negatives, 234050 part
[2016-11-30 21:21:06,584][INFO] writes 220927 positives, 273232 negatives, 235840 part
[2016-11-30 21:21:06,819][INFO] writes 222627 positives, 279552 negatives, 237820 part
[2016-11-30 21:21:07,092][INFO] writes 224103 positives, 286326 negatives, 239570 part
[2016-11-30 21:21:07,350][INFO] writes 226383 positives, 291456 negatives, 242160 part
[2016-11-30 21:21:07,618][INFO] writes 228275 positives, 297390 negatives, 244334 part
[2016-11-30 21:21:07,893][INFO] writes 230471 positives, 302788 negatives, 246740 part
[2016-11-30 21:21:08,134][INFO] writes 233439 positives, 306944 negatives, 249616 part
[2016-11-30 21:21:08,454][INFO] writes 235611 positives, 312338 negatives, 252050 part
[2016-11-30 21:21:08,665][INFO] writes 237878 positives, 317061 negatives, 255060 part
[2016-11-30 21:21:08,960][INFO] writes 239414 positives, 323545 negatives, 257040 part
[2016-11-30 21:21:09,199][INFO] writes 242205 positives, 328624 negatives, 259170 part
[2016-11-30 21:21:09,451][INFO] writes 244112 positives, 333417 negatives, 262470 part
[2016-11-30 21:21:09,714][INFO] writes 246233 positives, 339026 negatives, 264740 part
[2016-11-30 21:21:09,933][INFO] writes 249576 positives, 342493 negatives, 267930 part
[2016-11-30 21:21:10,310][INFO] writes 251837 positives, 347928 negatives, 270234 part
[2016-11-30 21:21:10,637][INFO] writes 253628 positives, 353461 negatives, 272910 part
[2016-11-30 21:21:10,795][INFO] writes 257230 positives, 355968 negatives, 276801 part
[2016-11-30 21:21:11,067][INFO] writes 260077 positives, 359982 negatives, 279940 part
[2016-11-30 21:21:11,413][INFO] writes 262668 positives, 364364 negatives, 282967 part
[2016-11-30 21:21:11,636][INFO] writes 265603 positives, 368086 negatives, 286310 part
[2016-11-30 21:21:11,899][INFO] writes 268887 positives, 371712 negatives, 289400 part
[2016-11-30 21:21:12,139][INFO] writes 272677 positives, 374311 negatives, 293011 part
[2016-11-30 21:21:12,366][INFO] writes 275153 positives, 378496 negatives, 296350 part
[2016-11-30 21:21:12,588][INFO] writes 278118 positives, 382011 negatives, 299870 part
[2016-11-30 21:21:12,820][INFO] writes 281361 positives, 385408 negatives, 303230 part
[2016-11-30 21:21:13,067][INFO] writes 284291 positives, 389248 negatives, 306460 part
[2016-11-30 21:21:13,311][INFO] writes 287984 positives, 392832 negatives, 309183 part
[2016-11-30 21:21:13,616][INFO] writes 290557 positives, 396239 negatives, 313203 part
[2016-11-30 21:21:13,773][INFO] writes 294293 positives, 398336 negatives, 317370 part
[2016-11-30 21:21:14,025][INFO] writes 298223 positives, 400568 negatives, 321208 part
[2016-11-30 21:21:14,274][INFO] writes 301897 positives, 403072 negatives, 325030 part
[2016-11-30 21:21:14,441][INFO] writes 305406 positives, 405261 negatives, 329332 part
[2016-11-30 21:21:14,676][INFO] writes 308887 positives, 408207 negatives, 332905 part
[2016-11-30 21:21:14,908][INFO] writes 312079 positives, 411520 negatives, 336400 part
[2016-11-30 21:21:15,194][INFO] writes 315176 positives, 414464 negatives, 340359 part
[2016-11-30 21:21:15,387][INFO] writes 318946 positives, 416543 negatives, 344510 part
[2016-11-30 21:21:15,744][INFO] writes 322157 positives, 420736 negatives, 347106 part
[2016-11-30 21:21:15,924][INFO] writes 327217 positives, 422016 negatives, 350766 part
[2016-11-30 21:21:16,090][INFO] writes 331001 positives, 423808 negatives, 355190 part
[2016-11-30 21:21:16,302][INFO] writes 333945 positives, 425800 negatives, 360254 part
[2016-11-30 21:21:16,503][INFO] writes 337005 positives, 428804 negatives, 364190 part
[2016-11-30 21:21:16,751][INFO] writes 340870 positives, 431311 negatives, 367818 part
[2016-11-30 21:21:16,920][INFO] writes 344410 positives, 433099 negatives, 372490 part
[2016-11-30 21:21:17,179][INFO] writes 347385 positives, 436864 negatives, 375750 part
[2016-11-30 21:21:17,481][INFO] writes 351584 positives, 439268 negatives, 379147 part
[2016-11-30 21:21:17,726][INFO] writes 354739 positives, 441514 negatives, 383746 part
[2016-11-30 21:21:18,014][INFO] writes 357940 positives, 445488 negatives, 386571 part
[2016-11-30 21:21:18,196][INFO] writes 363619 positives, 446720 negatives, 389660 part
[2016-11-30 21:21:18,380][INFO] writes 365823 positives, 448350 negatives, 395826 part
[2016-11-30 21:21:18,633][INFO] writes 368944 positives, 451625 negatives, 399430 part
[2016-11-30 21:21:18,943][INFO] writes 372624 positives, 454715 negatives, 402660 part
[2016-11-30 21:21:19,190][INFO] writes 375341 positives, 458496 negatives, 406162 part
[2016-11-30 21:21:19,449][INFO] writes 378745 positives, 461354 negatives, 409900 part
[2016-11-30 21:21:19,721][INFO] writes 382400 positives, 464159 negatives, 413440 part
[2016-11-30 21:21:19,959][INFO] writes 387174 positives, 466688 negatives, 416137 part
[2016-11-30 21:21:20,149][INFO] writes 389432 positives, 469370 negatives, 421197 part
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WAR[2016-11-30 21:21:20,403][INFO] writes 392684 positives, 472565 negatives, 424750 part
[2016-11-30 21:21:20,653][INFO] writes 395727 positives, 476170 negatives, 428102 part
[2016-11-30 21:21:20,868][INFO] writes 399265 positives, 478617 negatives, 432117 part
[2016-11-30 21:21:21,124][INFO] writes 402261 positives, 482341 negatives, 435397 part
[2016-11-30 21:21:21,355][INFO] writes 405557 positives, 485485 negatives, 438957 part
[2016-11-30 21:21:21,640][INFO] writes 409112 positives, 488064 negatives, 442823 part
[2016-11-30 21:21:21,827][INFO] writes 413265 positives, 489887 negatives, 446847 part
[2016-11-30 21:21:22,084][INFO] writes 416336 positives, 493486 negatives, 450177 part
[2016-11-30 21:21:22,339][INFO] writes 419926 positives, 496000 negatives, 454073 part
[2016-11-30 21:21:22,571][INFO] writes 423458 positives, 498944 negatives, 457597 part
[2016-11-30 21:21:22,802][INFO] writes 426999 positives, 501363 negatives, 461637 part
[2016-11-30 21:21:23,056][INFO] writes 430147 positives, 505472 negatives, 464380 part
[2016-11-30 21:21:23,308][INFO] writes 432859 positives, 509532 negatives, 467608 part
[2016-11-30 21:21:23,541][INFO] writes 435934 positives, 513148 negatives, 470917 part
[2016-11-30 21:21:23,792][INFO] writes 439088 positives, 516864 negatives, 474047 part
[2016-11-30 21:21:24,011][INFO] writes 442358 positives, 520817 negatives, 476824 part
[2016-11-30 21:21:24,323][INFO] writes 445215 positives, 524534 negatives, 480250 part
[2016-11-30 21:21:24,502][INFO] writes 448603 positives, 527069 negatives, 484327 part
[2016-11-30 21:21:24,779][INFO] writes 452051 positives, 529991 negatives, 487957 part
[2016-11-30 21:21:25,046][INFO] writes 455045 positives, 534144 negatives, 490810 part
[2016-11-30 21:21:25,255][INFO] writes 457890 positives, 538112 negatives, 493997 part
[2016-11-30 21:21:25,521][INFO] writes 460551 positives, 542761 negatives, 496687 part
[2016-11-30 21:21:25,736][INFO] writes 463934 positives, 545865 negatives, 500200 part
[2016-11-30 21:21:25,941][INFO] writes 466596 positives, 549896 negatives, 503507 part
[2016-11-30 21:21:26,148][INFO] writes 469232 positives, 554220 negatives, 506547 part
[2016-11-30 21:21:26,450][INFO] writes 471886 positives, 558976 negatives, 509137 part
[2016-11-30 21:21:26,748][INFO] writes 474081 positives, 564101 negatives, 511817 part
[2016-11-30 21:21:27,085][INFO] writes 476624 positives, 569023 negatives, 514352 part
[2016-11-30 21:21:27,339][INFO] writes 479685 positives, 573697 negatives, 516617 part
[2016-11-30 21:21:27,594][INFO] writes 482902 positives, 576886 negatives, 520211 part
[2016-11-30 21:21:27,827][INFO] writes 484346 positives, 582400 negatives, 523253 part
[2016-11-30 21:21:28,075][INFO] writes 486290 positives, 588672 negatives, 525037 part
[2016-11-30 21:21:28,293][INFO] writes 487855 positives, 594947 negatives, 527197 part
[2016-11-30 21:21:28,557][INFO] writes 489506 positives, 601407 negatives, 529086 part
[2016-11-30 21:21:28,832][INFO] writes 491879 positives, 606336 negatives, 531784 part
[2016-11-30 21:21:29,052][INFO] writes 493660 positives, 612402 negatives, 533937 part
[2016-11-30 21:21:29,286][INFO] writes 495283 positives, 618879 negatives, 535837 part
[2016-11-30 21:21:29,585][INFO] writes 496924 positives, 625298 negatives, 537777 part
[2016-11-30 21:21:29,878][INFO] writes 498890 positives, 631102 negatives, 540007 part
[2016-11-30 21:21:30,129][INFO] writes 500435 positives, 637725 negatives, 541839 part
[2016-11-30 21:21:30,385][INFO] writes 502286 positives, 643836 negatives, 543877 part
[2016-11-30 21:21:30,650][INFO] writes 504013 positives, 650229 negatives, 545757 part
[2016-11-30 21:21:30,854][INFO] writes 505652 positives, 656720 negatives, 547627 part
[2016-11-30 21:21:31,129][INFO] writes 507331 positives, 663061 negatives, 549607 part
[2016-11-30 21:21:31,438][INFO] writes 509715 positives, 668077 negatives, 552207 part
[2016-11-30 21:21:31,674][INFO] writes 513097 positives, 671232 negatives, 555670 part
[2016-11-30 21:21:31,989][INFO] writes 514690 positives, 677632 negatives, 557677 part
[2016-11-30 21:21:32,351][INFO] writes 517994 positives, 682368 negatives, 559637 part
[2016-11-30 21:21:32,627][INFO] writes 519700 positives, 687312 negatives, 562987 part
[2016-11-30 21:21:32,881][INFO] writes 522184 positives, 692008 negatives, 565807 part
[2016-11-30 21:21:33,123][INFO] writes 524057 positives, 697915 negatives, 568027 part
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WARN] ridiculous x1, y1, x2, y2
[WAR[2016-11-30 21:21:33,369][INFO] writes 526324 positives, 703232 negatives, 570443 part
[2016-11-30 21:21:33,579][INFO] writes 528683 positives, 708353 negatives, 572963 part
[2016-11-30 21:21:33,855][INFO] writes 530452 positives, 714560 negatives, 574987 part
[2016-11-30 21:21:34,096][INFO] writes 533053 positives, 719489 negatives, 577457 part
[2016-11-30 21:21:34,334][INFO] writes 535945 positives, 722947 negatives, 581107 part
[2016-11-30 21:21:34,620][INFO] writes 537918 positives, 728694 negatives, 583387 part
[2016-11-30 21:21:34,932][INFO] writes 540193 positives, 733885 negatives, 585921 part
[2016-11-30 21:21:35,161][INFO] writes 542254 positives, 739558 negatives, 588187 part
[2016-11-30 21:21:35,466][INFO] writes 544495 positives, 744857 negatives, 590647 part
[2016-11-30 21:21:35,750][INFO] writes 546430 positives, 750671 negatives, 592898 part
[2016-11-30 21:21:36,008][INFO] writes 547896 positives, 757516 negatives, 594587 part
